"","ECLAC/CELADE Redatam+SP 6/16/2023","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66","...67","...68","...69","...70","...71","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","...82","...83","...84","...85","...86","...87","...88","...89","...90","...91","...92","...93","...94"
"192",NA,"AREA # 010303","Momauk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"196",NA,"No - no difficulty","396","358","396","406","382","419","447","499","505","482","550","472","544","510","431","402","390","417","396","323","358","301","337","342","327","367","309","358","353","300","411","250","318","280","234","349","230","263","256","219","324","177","239","253","217","262","192","165","215","131","265","169","175","184","165","188","163","122","128","90","193","66","90","88","75","91","61","72","49","27","78","19","48","33","26","47","26","21","26","11","37","9","11","5","7","6","2","2","3","4","11","19955"
"197",NA,"Yes - some difficulty","2","-","-","-","1","-","2","-","-","-","1","-","-","-","1","1","-","3","-","1","1","2","3","1","-","1","2","1","2","-","4","2","3","-","2","3","1","-","2","-","6","6","2","3","2","2","-","2","4","4","7","1","1","3","1","4","10","6","3","-","5","2","4","5","2","9","4","4","4","7","10","2","2","10","3","7","5","3","6","1","10","4","6","1","3","1","2","1","1","2","1","236"
"198",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","1","-","-","1","-","-","-","-","1","-","2","-","-","-","-","-","1","-","-","-","1","1","-","-","-","-","-","1","-","1","-","1","-","-","1","-","-","1","-","-","-","-","-","1","-","1","-","-","-","-","1","-","-","1","-","-","-","1","1","1","1","1","-","1","-","1","1","-","1","-","-","-","1","4","-","-","1","1","1","-","1","1","-","4","40"
"199",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","-","1","1","-","-","-","-","-","-","1","-","-","-","1","-","-","1","-","-","-","-","1","1","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","1","-","-","-","1","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","17"
"200",NA,"Total","398","358","396","406","383","419","449","500","505","482","552","472","546","510","432","404","390","423","397","324","359","303","340","344","327","369","311","360","356","301","415","252","322","280","237","352","232","264","260","219","331","185","241","256","220","264","192","167","219","135","273","170","177","187","166","192","173","129","131","91","200","69","94","93","78","102","66","77","54","35","89","21","51","44","29","55","31","24","32","13","51","13","17","7","11","8","4","4","5","6","17","20248"
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,"AREA # 010304","Mansi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"206",NA,"No - no difficulty","425","425","509","546","635","592","584","635","653","605","654","514","617","645","588","499","502","498","592","453","536","406","437","412","442","513","400","419","475","462","593","390","440","377","400","438","384","362","395","297","447","267","339","325","273","347","248","230","221","178","313","193","193","189","196","219","204","131","164","101","172","67","97","88","70","121","75","67","65","41","67","24","39","23","23","48","35","26","23","12","24","10","6","6","11","10","7","6","1","4","15","25810"
"207",NA,"Yes - some difficulty","-","1","1","-","-","-","2","3","1","3","3","-","3","2","1","2","1","2","1","2","4","1","1","1","-","1","3","-","2","3","2","-","2","5","3","4","3","2","-","1","7","1","2","3","2","3","3","4","4","2","7","3","2","8","2","1","11","6","3","2","12","5","5","8","3","9","3","6","4","8","4","2","4","4","5","5","3","6","4","3","4","3","3","2","2","3","4","2","-","2","3","273"
"208",NA,"Yes - a lot of difficulty","-","1","-","-","1","-","-","-","-","-","2","1","1","-","-","2","-","1","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","1","-","1","1","1","1","-","-","-","-","-","-","2","-","1","2","-","1","-","2","-","1","-","1","-","-","1","-","-","3","-","-","-","-","1","-","-","1","-","1","1","1","-","1","1","-","-","1","-","-","-","-","1","2","-","-","-","-","41"
"209",NA,"Yes - cannot hear at all","-","-","-","-","-","1","1","-","-","1","1","-","-","-","-","-","-","-","1","-","-","-","1","3","-","-","1","1","-","2","2","-","-","1","-","1","-","-","1","1","-","1","-","-","-","-","-","1","1","-","-","-","-","1","-","-","-","1","-","-","1","2","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","1","-","1","-","-","-","-","-","-","-","-","32"
"210",NA,"Total","425","427","510","546","636","593","587","638","654","609","660","515","621","647","589","503","503","501","594","455","540","407","439","416","442","515","404","420","477","467","598","390","442","384","403","444","388","365","397","299","454","269","341","328","275","352","251","236","228","180","321","196","197","198","199","220","216","138","167","104","185","74","105","96","74","130","78","74","69","49","72","26","44","28","29","53","39","33","27","17","30","13","10","8","13","14","13","8","1","6","18","26156"
"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",NA,"AREA # 010351","Myohla(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"216",NA,"No - no difficulty","42","53","36","50","59","59","57","48","47","53","41","44","53","56","51","28","34","37","47","39","52","27","47","42","25","35","31","41","28","33","54","30","33","34","28","34","27","23","34","31","26","25","25","22","21","25","27","25","23","24","23","9","17","18","13","17","25","14","11","10","11","4","3","10","13","7","3","5","1","-","4","2","3","-","-","2","2","1","2","-","-","-","1","-","-","-","1","-","-","-","1","2099"
"217",NA,"Yes - some difficulty","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","1","1","-","1","-","-","-","-","-","-","-","-","-","1","1","1","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","13"
"218",NA,"Total","42","53","36","50","59","59","57","48","48","53","41","44","53","56","51","28","35","37","47","39","52","27","47","42","25","35","32","41","28","33","54","30","33","34","28","34","27","23","34","31","26","25","25","22","21","25","27","25","23","24","23","9","17","18","13","17","25","15","12","11","12","4","4","10","13","7","3","5","1","-","4","2","4","1","1","2","2","1","2","-","1","-","1","-","-","-","1","-","-","-","2","2112"
"219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",NA,"AREA # 010352","Lwe`ge`(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"224",NA,"No - no difficulty","89","88","88","96","100","92","103","107","125","89","117","94","121","106","105","86","116","92","121","71","103","81","90","81","112","113","87","88","88","62","111","65","102","94","72","84","66","63","78","50","69","56","79","45","53","53","34","40","47","46","57","22","31","27","53","37","41","25","26","19","26","15","19","25","16","19","10","9","11","10","18","5","8","3","6","1","3","4","5","2","5","1","-","3","1","-","-","-","-","-","2","4783"
"225",NA,"Yes - some difficulty","-","-","-","-","-","1","-","-","-","1","-","-","-","-","1","2","1","2","1","-","-","-","1","-","1","-","-","-","-","-","1","-","-","-","-","2","1","-","3","1","3","-","3","1","2","1","1","3","2","-","2","4","6","1","4","5","3","4","2","2","9","2","4","1","3","1","2","-","2","4","10","5","9","-","7","6","2","2","4","1","6","2","-","4","2","2","-","1","1","1","-","161"
"226",NA,"Yes - a lot of difficulty","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","2","1","-","-","1","1","-","-","-","-","1","-","2","-","-","-","-","1","-","-","1","15"
"227",NA,"Yes - cannot hear at all","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","6"
"228",NA,"Total","89","88","88","96","101","93","103","107","125","90","117","94","121","106","106","89","117","94","122","72","103","81","91","81","114","113","87","88","88","62","112","65","102","94","72","86","67","63","81","51","72","56","82","46","55","54","35","43","49","47","60","26","37","28","57","43","44","29","28","21","35","17","23","26","19","20","12","10","14","14","30","11","18","3","14","8","5","6","9","3","12","3","2","7","3","2","1","2","1","1","3","4965"
"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,"AREA # 010353","Dotphoneyan(ST)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"234",NA,"No - no difficulty","109","99","117","125","110","132","144","120","123","126","136","107","160","137","140","141","113","111","131","115","161","101","129","107","87","127","122","97","117","58","138","74","85","74","62","114","57","62","64","60","98","48","66","60","55","69","47","42","46","32","87","35","52","52","52","52","60","33","56","20","62","17","23","13","17","19","7","11","19","7","21","5","4","4","6","11","7","3","8","1","4","-","-","2","-","1","1","1","-","-","1","5729"
"235",NA,"Yes - some difficulty","-","-","-","-","-","1","-","-","1","1","1","-","2","1","-","-","1","-","1","1","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","2","-","-","2","1","-","-","2","-","1","-","2","1","1","1","3","-","-","-","-","4","-","3","3","2","-","-","1","1","-","2","1","1","1","2","3","-","-","-","1","2","3","-","1","-","3","-","1","-","1","-","-","1","-","-","2","66"
"236",NA,"Yes - a lot of difficulty","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","-","1","-","-","-","1","1","-","-","1","-","-","-","-","-","-","1","-","-","1","-","-","-","-","1","-","1","-","-","1","1","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","16"
"237",NA,"Yes - cannot hear at all","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","5"
"238",NA,"Total","109","99","117","126","110","133","144","120","124","127","137","107","162","139","140","142","114","111","132","116","161","101","129","107","87","128","122","98","117","58","139","74","85","74","62","117","57","62","66","62","99","48","69","61","56","69","49","43","47","33","91","35","53","53","52","56","60","36","60","22","63","17","24","15","18","21","8","12","20","9","24","5","4","5","7","14","10","3","9","1","9","-","1","2","1","1","1","2","-","-","3","5816"
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",NA,"AREA # 010401","Putao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,"Disability hearing","Age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"Under 1","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90 and above","Total"
"244",NA,"No - no difficulty","866","734","833","803","825","838","745","762","848","752","815","689","729","762","714","628","615","550","611","482","599","418","463","517","495","577","437","364","458","381","560","366","398","393","394","455","321","308","381","268","419","229","258","303","326","378","227","217","270","190","329","151","229","188","220","176","179","123","133","100","210","87","94","86","109","113","93","79","79","60","111","25","47","43","55","48","36","31","38","26","38","17","16","17","21","16","6","3","7","3","40","29453"
"245",NA,"Yes - some difficulty","-","-","-","3","2","2","5","3","4","8","7","7","3","5","4","3","5","5","2","3","2","-","2","3","1","4","2","2","5","1","4","3","5","2","2","2","2","1","6","5","11","2","3","5","10","6","4","3","5","4","10","8","10","4","9","11","5","6","4","8","13","5","9","7","8","12","7","7","8","9","22","8","12","12","8","11","7","3","5","8","12","2","7","6","9","7","3","-","-","3","20","503"
"246",NA,"Yes - a lot of difficulty","1","-","-","-","-","-","-","2","1","3","2","-","-","2","-","-","-","2","-","-","2","1","1","3","-","3","4","1","-","-","2","1","-","-","1","1","2","1","1","1","2","1","2","1","2","3","1","2","-","1","2","1","1","2","3","1","-","2","1","1","3","-","3","1","3","4","3","1","1","1","5","-","2","2","3","5","5","2","1","1","5","-","3","1","1","4","1","-","1","5","11","145"
"247",NA,"Yes - cannot hear at all","2","-","1","-","-","-","-","-","-","-","-","-","1","-","2","-","3","1","1","1","-","-","-","-","-","-","2","1","-","2","-","1","3","1","-","-","-","-","-","-","2","1","1","-","4","-","1","1","2","2","2","1","-","-","-","-","-","-","3","-","-","3","1","-","1","-","-","1","-","-","1","-","1","-","1","-","-","-","1","-","2","2","-","-","1","-","-","-","-","-","4","61"
